oferta	modalidad	administracion	examen	clasificacion	fecha_examen	pregunta	numRespuesta	texto	correcta
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	REDES	30/01/2005	31.  El temporizador de retransmisión:	2	b.    Es usado en TCP en la gestión de congestión, iniciándose uno por cada segmento transmitido.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	REDES	30/01/2005	31.  El temporizador de retransmisión:	3	c.    Es usado en TCP para determinar si un conjunto de segmentos deben ser retransmitidos.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	32.  Sniffing consiste en una ataque:	1	a.    De red consistente en la obtención del tráfico, que se evita con IPsec AH MD5.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	32.  Sniffing consiste en una ataque:	2	b.    A sistemas informáticos con   IP públicas exclusivamente, basado en la escucha de los datos transmitidos.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	32.  Sniffing consiste en una ataque:	3	c.    De red consistente en la obtención del tráfico, que se evita con IPsec ESP.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	33.  Hijacking es una método de intrusión	1	a.   Que suplanta una conexión lícita, mediante el acceso a un segmento común entre emisor y receptor. Se evita con autenticación del origen.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	33.  Hijacking es una método de intrusión	2	b.    Que suplanta una conexión lícita, desde cualquier punto con acceso al emisor y el receptor. Es evitada mediante cifrado digital.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	33.  Hijacking es una método de intrusión	3	c.    Que suplanta una conexión lícita, en un segmento común a emisor y receptor, que con cifrado y autentificación se lograr proteger.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	34.  La ingenería social en redes:	1	a.    Es la ciencia que estudia el comportamiento de los usuarios en su interacción con los sistemas de red.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	34.  La ingenería social en redes:	2	b.    Es un método para alcanzar privilegios de acceso a recursos protegidos.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	34.  La ingenería social en redes:	3	c.    Es la rama de aplicación de la ingenería del software dedicada a la adecuación de los sistemas de red interactivos.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	35.  Una configuración de red protegida en Dual Homed Gateway	1	a.    La funcionalidad de enrutamiento debe estar deshabilitada.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	35.  Una configuración de red protegida en Dual Homed Gateway	2	b.    Soporta servicios de filtrado de transmisión de paquetes.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SEGURIDAD	30/01/2005	35.  Una configuración de red protegida en Dual Homed Gateway	3	c.    El tráfico es manejado en dos equipos, uno para el tráfico saliente y otro para el entrante.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	36.  ¿Cuál de las siguientes organizaciones RAID almacenan la información de paridad entre todos los discos?	1	a.    RAID 3.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	36.  ¿Cuál de las siguientes organizaciones RAID almacenan la información de paridad entre todos los discos?	2	b.    RAID 4.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	36.  ¿Cuál de las siguientes organizaciones RAID almacenan la información de paridad entre todos los discos?	3	c.    RAID 5.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	37.  En una caché con algoritmo de reemplazo aleatoria es innecesario el bit de:	1	a.    Uso.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	37.  En una caché con algoritmo de reemplazo aleatoria es innecesario el bit de:	2	b.    Modificación.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	37.  En una caché con algoritmo de reemplazo aleatoria es innecesario el bit de:	3	c.    Validez.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	38.  La estructura hardware dentro de un procesador que se encarga de solventar el problema de interrupciones imprecisas que aparece cuando las instrucciones se ejecutan fuera de orden se denomina:	1	a.    Puestos de Reserva (Reservation Stations).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	38.  La estructura hardware dentro de un procesador que se encarga de solventar el problema de interrupciones imprecisas que aparece cuando las instrucciones se ejecutan fuera de orden se denomina:	2	b.    Buffer de Reordenación (Reorder Buffer).	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	38.  La estructura hardware dentro de un procesador que se encarga de solventar el problema de interrupciones imprecisas que aparece cuando las instrucciones se ejecutan fuera de orden se denomina:	3	c.    Ventana de Instrucciones (Instruction Window).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	39.  De los predictores de salto que se pueden utilizar, los que han demostrado mayor efectividad son:	1	a.    Predictores de 2 bits locales.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	39.  De los predictores de salto que se pueden utilizar, los que han demostrado mayor efectividad son:	2	b.    Predictores de Tomasulo.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	39.  De los predictores de salto que se pueden utilizar, los que han demostrado mayor efectividad son:	3	c.    Predictores de correlación o de dos niveles.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	40.  En la representación de punto flotante IEEE-754 de simple precisión, el valor 0x7F800000 equivale a:	1	a.    Un número denormalizado negativo.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	40.  En la representación de punto flotante IEEE-754 de simple precisión, el valor 0x7F800000 equivale a:	2	b.    Es un NaN (not a number).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	40.  En la representación de punto flotante IEEE-754 de simple precisión, el valor 0x7F800000 equivale a:	3	c.    El valor +00 (más infinito).	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	41.  Señalar cual de las siguientes afirmaciones es cierta:	1	a.    La diferencia entre una ROM y una PROM es que la primera es un circuito secuencial, y la segunda uno combinacional.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	41.  Señalar cual de las siguientes afirmaciones es cierta:	2	b.   A una memoria PROM no se le puede cambiar el contenido arbitrariamente una vez que ha sido KJ   programada.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	41.  Señalar cual de las siguientes afirmaciones es cierta:	3	c.   Una memoria EEPROM necesita luz ultravioleta para ser borrada.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	42.  Una caché asociativa por conjuntos de 16 vías, con un tamaño de bloque de 4 palabras, un tamaño de palabra de 32 bits y un tamaño útil total de 256 bytes. El campo índice tendrá un tamaño de:	1	a.    0 bits.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	42.  Una caché asociativa por conjuntos de 16 vías, con un tamaño de bloque de 4 palabras, un tamaño de palabra de 32 bits y un tamaño útil total de 256 bytes. El campo índice tendrá un tamaño de:	2	b.    1 bits.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	42.  Una caché asociativa por conjuntos de 16 vías, con un tamaño de bloque de 4 palabras, un tamaño de palabra de 32 bits y un tamaño útil total de 256 bytes. El campo índice tendrá un tamaño de:	3	c.    Tal situación no puede darse.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	43.  En el protocolo de coherencia de caches MESI, cuando se genera una transacción del tipo lectura de bloque (BusRd) y el bloque al que se hace referencia se encuentra en nuestra caché en estado exclusivo, éste debe pasar a:	1	a.    Seguir en estado exclusivo (E).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	43.  En el protocolo de coherencia de caches MESI, cuando se genera una transacción del tipo lectura de bloque (BusRd) y el bloque al que se hace referencia se encuentra en nuestra caché en estado exclusivo, éste debe pasar a:	2	b.    Estado inválido (I).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	43.  En el protocolo de coherencia de caches MESI, cuando se genera una transacción del tipo lectura de bloque (BusRd) y el bloque al que se hace referencia se encuentra en nuestra caché en estado exclusivo, éste debe pasar a:	3	c.    Estado compartido (S).	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	44.  ¿Cuáles de los siguientes conflictos se eliminan mediante la técnica de renombrado de registros?.	1	a.    Dependencias de datos verdaderas (conflicto RAW)	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	44.  ¿Cuáles de los siguientes conflictos se eliminan mediante la técnica de renombrado de registros?.	2	b.    Dependencias de control	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	44.  ¿Cuáles de los siguientes conflictos se eliminan mediante la técnica de renombrado de registros?.	3	c.    Dependencias de salida (conflicto WAW).	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	45.  Si un procesador trabaja con direcciones físicas de 16 bits, caben un total de 128 páginas físicas en memoria, y la tabla de páginas tiene un total de 1024 entradas, ¿qué tamaño tiene la dirección virtual?.	1	a. 17 bits.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	45.  Si un procesador trabaja con direcciones físicas de 16 bits, caben un total de 128 páginas físicas en memoria, y la tabla de páginas tiene un total de 1024 entradas, ¿qué tamaño tiene la dirección virtual?.	2	b. 18bits.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	45.  Si un procesador trabaja con direcciones físicas de 16 bits, caben un total de 128 páginas físicas en memoria, y la tabla de páginas tiene un total de 1024 entradas, ¿qué tamaño tiene la dirección virtual?.	3	c. 19 bits.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	46.  Indicar cuales de las siguientes afirmaciones es verdadera:	1	a. Las instrucciones MMX son un ejemplo de instrucciones SIMD de punto flotante.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	46.  Indicar cuales de las siguientes afirmaciones es verdadera:	2	b.    Las instrucciones SSE son un ejemplo de instrucciones SIMD de punto flotante.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	46.  Indicar cuales de las siguientes afirmaciones es verdadera:	3	c-   Las instrucciones SSE son un ejemplo de instrucciones MIMD.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	47.  Supongamos que tenemos un sistema de memoria virtual en el que se ha producido un fallo en el TLB y un acierto en la tabla de páginas, entonces en la caché se producirá:	1	a.    Un acierto ya que se ha producido un acierto en la tabla de páginas.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	47.  Supongamos que tenemos un sistema de memoria virtual en el que se ha producido un fallo en el TLB y un acierto en la tabla de páginas, entonces en la caché se producirá:	2	b.    A priori, no podemos saber si se produce un acierto o un fallo en la caché.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	47.  Supongamos que tenemos un sistema de memoria virtual en el que se ha producido un fallo en el TLB y un acierto en la tabla de páginas, entonces en la caché se producirá:	3	c.    La situación comentada en el enunciado no se puede dar.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	48.  ¿En cuales de las siguientes codificaciones utilizadas habitualmente en la representación de números existe doble representación del 0?	1	a.    Sesgada.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	48.  ¿En cuales de las siguientes codificaciones utilizadas habitualmente en la representación de números existe doble representación del 0?	2	b.    Complemento a 2.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	INFORMATICA-COMPUTADORES_GENERAL	30/01/2005	48.  ¿En cuales de las siguientes codificaciones utilizadas habitualmente en la representación de números existe doble representación del 0?	3	c.    IEEE 754.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	En el modelo de construcción de prototipos para la ingeniería del software, el prototipo:	1	a.  sirve como mecanismo para identificar los requisitos del software.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	En el modelo de construcción de prototipos para la ingeniería del software, el prototipo:	2	b.   siempre es puesto en productivo como primera versión del software definitivo.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	En el modelo de construcción de prototipos para la ingeniería del software, el prototipo:	3	c. es una herramienta CASE que permite simular el funcionamiento del sistema.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	50.  ¿Qué afirmación es cierta en relación a los Diagramas de Flujo de Datos?	1	a.    Un modelo de contexto es el último nivel de descomposición de un DFD	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	50.  ¿Qué afirmación es cierta en relación a los Diagramas de Flujo de Datos?	2	b.    En el modelo de contexto se representa el software a desarrollar como una sola burbuja	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	50.  ¿Qué afirmación es cierta en relación a los Diagramas de Flujo de Datos?	3	c.    En el modelo de contexto sólo se representan entidades externas	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	51.  El diagrama de Warnier permite representar:	1	a.    la jerarquía de la información de una manera compacta.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	51.  El diagrama de Warnier permite representar:	2	b.    el flujo de la información y las transformaciones que se aplican a los datos al moverse desde la entrada hasta la salida.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	51.  El diagrama de Warnier permite representar:	3	c.    los aspectos del software orientados al control.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	52.  En el paso de estructura de entidad de la metodología DSJ (Desarrollo de Sistemas de Jackson):	1	a.    se identifican las entidades y las accione.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	52.  En el paso de estructura de entidad de la metodología DSJ (Desarrollo de Sistemas de Jackson):	2	b.    se ordenan en el tiempo las acciones que afectan a cada entidad.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	52.  En el paso de estructura de entidad de la metodología DSJ (Desarrollo de Sistemas de Jackson):	3	c.    se especifican las funciones que corresponden a las acciones definidas.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	53.  Un diseño modular efectivo del software debe conseguir:	1	a el mayor acoplamiento posible entre los módulos,	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	53.  Un diseño modular efectivo del software debe conseguir:	2	b módulos con un grado de cohesión bajo,	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	53.  Un diseño modular efectivo del software debe conseguir:	3	c módulos independientes funcionalmente.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	54.  En el diseño del software, cuando los elementos de procesamiento de un módulo están relacionados y deben ejecutarse en un orden específico, existe:	1	a.    Cohesión procedimenta.l	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	54.  En el diseño del software, cuando los elementos de procesamiento de un módulo están relacionados y deben ejecutarse en un orden específico, existe:	2	b.    Cohesión témpora.I	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	54.  En el diseño del software, cuando los elementos de procesamiento de un módulo están relacionados y deben ejecutarse en un orden específico, existe:	3	c.    Cohesión de comunicación.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	55.  El acoplamiento es una medida de:	1	a.    la interconexión entre los módulos de una estructura de programas.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	55.  El acoplamiento es una medida de:	2	b.    la interrelación entre los diferentes elementos de procesamiento de un módulo.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	55.  El acoplamiento es una medida de:	3	c.    la fortaleza funcional relativa de un módulo.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	56.  Un lenguaje de programación que permite realizar operaciones entre enteros y booleanos realiza, según Fairley, una comprobación de tipos de:	1	a.    Nivel 1: coerción automática de tipos.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	56.  Un lenguaje de programación que permite realizar operaciones entre enteros y booleanos realiza, según Fairley, una comprobación de tipos de:	2	b.    Nivel 2: modo mixto.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	56.  Un lenguaje de programación que permite realizar operaciones entre enteros y booleanos realiza, según Fairley, una comprobación de tipos de:	3	c.    Nivel 3: comprobación de tipos pseudorrígida.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	57. La técnica HVE (Historia de la Vida de las Entidades) se utiliza en la metodología Métrica 2 en el módulo:	1	a.    ARS (Anális de Requisitos del Sistema).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	57. La técnica HVE (Historia de la Vida de las Entidades) se utiliza en la metodología Métrica 2 en el módulo:	2	b.    EFS (Especificación Funcional del Sistema).	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	57. La técnica HVE (Historia de la Vida de las Entidades) se utiliza en la metodología Métrica 2 en el módulo:	3	c.    DTS (Diseño Técnico del Sistema).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	58. ¿Cuál de las siguientes actividades no se realiza dentro del módulo ARS (Análisis de Requisitos del Sistema) de la metodología Métrica 2?:	1	a.    Establecer el ámbito y alcance del proyecto.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	58. ¿Cuál de las siguientes actividades no se realiza dentro del módulo ARS (Análisis de Requisitos del Sistema) de la metodología Métrica 2?:	2	b.    Estudiar alternativas de construcción.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	58. ¿Cuál de las siguientes actividades no se realiza dentro del módulo ARS (Análisis de Requisitos del Sistema) de la metodología Métrica 2?:	3	c.    Definir las alternativas tecnológicas.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	59.  El plan de aceptación del nuevo sistema se elabora en la metodología Métrica 2 dentro de la fase:	1	a.    Fase 1: Análisis de Sistemas.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	59.  El plan de aceptación del nuevo sistema se elabora en la metodología Métrica 2 dentro de la fase:	2	b.    Fase 2: Diseño de Sistemas.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ING. SOFTWARE	30/01/2005	59.  El plan de aceptación del nuevo sistema se elabora en la metodología Métrica 2 dentro de la fase:	3	c.    Fase 3: Construcción de Sistemas.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	60.  Si hablamos de UNIX (system V), indique cuál de las siguientes afirmaciones es falsa:	1	a.    Un proceso que realiza una operación de escritura en un fichero especial de caracteres puede comprobar si dicha operación produce algún error (es informado de cualquier error que pueda producirse).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	60.  Si hablamos de UNIX (system V), indique cuál de las siguientes afirmaciones es falsa:	2	b.   Dos nombres distintos de ficheros no pueden corresponder al mismo número de i-nodo,	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	60.  Si hablamos de UNIX (system V), indique cuál de las siguientes afirmaciones es falsa:	3	c    Dos superbloques tienen un indicador de solo-lectura.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	61.  En UNIX la tabla de procesos y la estructura del usuario permanecen en memoria	1	a.    Siempre.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	61.  En UNIX la tabla de procesos y la estructura del usuario permanecen en memoria	2	b.    La tabla de procesos siempre y la estructura del usuario se pagina.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	61.  En UNIX la tabla de procesos y la estructura del usuario permanecen en memoria	3	c.    La tabla de procesos se pagina y la estructura del usuario siempre.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	62.  En UNIX, en relación con la clave de un usuario nuevo:	1	a.    La asigna el root editando con vi el fichero /etc/passwd.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	62.  En UNIX, en relación con la clave de un usuario nuevo:	2	b.    Una vez introducidos los datos en el fichero /etc/password, el root asigna una clave cifrada al usuario.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	62.  En UNIX, en relación con la clave de un usuario nuevo:	3	c)   Si se introduce un asterisco en el campo correspondiente del fichero /etc/passwd, evita la conexión para entrar al sistema.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	63.  Respecto al problema de fragmentación en la Gestión de Memoria por parte de los Sistemas Operativos, señala la respuesta correcta:	1	a.    Un efecto de la multiprogramación con particiones variables es la fragmentación interna.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	63.  Respecto al problema de fragmentación en la Gestión de Memoria por parte de los Sistemas Operativos, señala la respuesta correcta:	2	b.    El método de los colegas no produce fragmentación externa.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	63.  Respecto al problema de fragmentación en la Gestión de Memoria por parte de los Sistemas Operativos, señala la respuesta correcta:	3	c.    La segmentación elimina la fragmentación externa pero no la fragmentación interna.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	64.  ¿Para qué se emplea la orden export cuando se utiliza desde el shell de UNIX?	1	a.   Para asignar variables de entorno	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	64.  ¿Para qué se emplea la orden export cuando se utiliza desde el shell de UNIX?	2	b.   Para poner variables de entorno a disposición de otras órdenes diferentes a las del propio shell c.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	64.  ¿Para qué se emplea la orden export cuando se utiliza desde el shell de UNIX?	3	c. Para incluir en mi entorno nuevas variables	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	65.  En UNIX, ¿Qué diferencia hay entre los hard-links y los soft-links o enlaces simbólicos:	1	a. los soft-links son los enlaces tradicionales restringidos a ficheros dentro del mismo filesystem, mientras que los hard-lins son necesarios para establecer enlaces entre filesystems distintos.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	65.  En UNIX, ¿Qué diferencia hay entre los hard-links y los soft-links o enlaces simbólicos:	2	b.    Los hard-links se emplean para poder enlazar directorios, mientras que los soft-links son para ficheros.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-UNIX	30/01/2005	65.  En UNIX, ¿Qué diferencia hay entre los hard-links y los soft-links o enlaces simbólicos:	3	c.    Los soft-links son necesarios para superar la limitación de los hard-links tradicionales, que solo pueden establecerse dentro del mismo filesystem.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-MEMORIA	30/01/2005	66.  /Cuál de las siguientes afirmaciones es falsa?:	1	a. La segmentación elimina la fragmentación interna.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-MEMORIA	30/01/2005	66.  /Cuál de las siguientes afirmaciones es falsa?:	2	b. La segmentación proporciona una buena protección y uso compartido de la memoria,	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-MEMORIA	30/01/2005	66.  /Cuál de las siguientes afirmaciones es falsa?:	3	c.    El espacio de direcciones de un segmento puede situarse en áreas de memoria separadas.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	67.  ¿Qué sección del registro de Windows NT 4.0 tiene una copia de seguridad con extensión .alt?	1	a.     SAM.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	67.  ¿Qué sección del registro de Windows NT 4.0 tiene una copia de seguridad con extensión .alt?	2	b.     SECURITY.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	67.  ¿Qué sección del registro de Windows NT 4.0 tiene una copia de seguridad con extensión .alt?	3	c.     SYSTEM.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	68.  En Windows NT 4.0, para añadir nuevas cuentas de equipos desde la línea de comandos se usará:	1	a.     NET COMPUTER ADDWnombre equipo.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	68.  En Windows NT 4.0, para añadir nuevas cuentas de equipos desde la línea de comandos se usará:	2	b.     NET NODE Wnombre equipo /ADD.	No
